"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20193","04074223","11","0","5","01","D","105","D","2015","D","","A","42","D","01","D","230","D","3","D","","A","","A","1400","D","","A","","A","230","D","230","D","230","D","","A","","A","","A","1400","D","","A","D","","A","2016","D","FOR"
"20193","04074723","11","0","5","01","D","105","D","2017","D","","A","36","D","06","D","257","D","3","D","","A","","A","1000","D","","A","","A","257","D","257","D","257","D","","A","","A","","A","1000","D","","A","D","","A","2017","D","NIS"
"20193","04074793","26","0","5","01","D","105","D","2016","D","","A","36","D","03","F","","C","3","D","","A","","A","","A","","A","","A","237","F","237","F","237","F","","A","","A","","A","","A","","A","D","","A","2016","D","VOK"
"20193","04075063","11","0","5","01","D","105","D","2017","D","","A","36","D","04","D","150","D","3","D","","A","1500","D","","A","","A","","A","150","D","150","D","150","D","","A","","A","","A","","A","","A","D","","A","2017","D","HYU"
"20193","04075563","13","0","5","01","D","105","D","2018","D","","A","32","D","02","D","415","D","3","D","","A","","A","","A","","A","","A","415","D","415","D","415","D","","A","","A","","A","","A","","A","D","","A","2018","D","TOY"
"20193","04076013","48","0","5","01","D","105","D","2017","D","","A","36","D","10","D","183","D","3","D","","A","5000","D","","A","","A","","A","183","D","183","D","183","D","","A","","A","","A","","A","","A","D","","A","2017","D","SUB"
"20193","04076533","23","0","5","01","D","105","D","2019","D","","A","36","D","11","D","240","D","3","D","","A","","A","","A","","A","","A","240","D","240","D","240","D","","A","","A","","A","","A","","A","D","","A","2018","D","VOK"
"20193","04076533","24","0","5","02","D","105","D","2018","D","","A","36","D","10","D","440","D","3","D","440","D","500","D","","A","","A","","A","0","D","0","D","0","D","","A","","A","","A","","A","","A","D","","A","2018","D","VOK"
"20193","04076613","16","0","5","01","D","105","D","2017","D","","A","48","D","12","D","731","D","3","D","","A","8000","D","3000","D","","A","","A","731","D","731","D","731","D","","A","","A","","A","3000","D","","A","D","","A","2017","D","FOR"
"20193","04077143","34","0","5","01","D","105","D","2018","D","","A","36","D","06","D","","C","3","D","","A","","A","","A","","A","","A","325","F","325","F","325","F","","A","","A","","A","","A","","A","D","","A","2018","D","HON"
"20193","04077903","13","0","5","01","D","105","D","2019","D",".50","D","36","D","12","D","370","D","3","D","","A","","A","2000","D","","A","","A","370","D","370","D","370","D","20","D","20","D","20","D","2000","D","","A","D","","A","2018","D","SUB"
"20193","04078253","29","0","5","01","D","105","D","2018","D","","A","36","D","04","D","250","D","3","D","","A","","A","2000","D","","A","","A","250","D","250","D","250","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","CHE"
"20193","04078253","30","0","5","02","D","105","D","2018","D","","A","36","D","03","D","395","D","3","D","","A","","A","2000","D","","A","","A","395","D","395","D","395","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","CHE"
"20193","04079343","10","0","5","01","D","105","D","2019","D","","A","36","D","07","D","272","D","3","D","","A","","A","","A","","A","","A","272","D","272","D","272","D","","A","","A","","A","","A","","A","D","","A","2019","D","JEE"
"20193","04079603","15","0","5","01","D","105","D","2016","D","","A","42","D","02","D","515","D","3","D","","A","","A","2500","D","","A","","A","515","D","515","D","515","D","","A","","A","","A","2500","D","","A","D","","A","2016","D","AUD"
"20193","04079933","34","0","5","01","D","105","D","2016","D","","A","36","D","07","D","308","D","3","D","","A","","A","2500","D","","A","","A","308","D","308","D","308","D","","A","","A","","A","2500","D","","A","D","","A","2016","D","JEE"
"20193","04090733","9","0","5","01","D","105","D","2012","D","","A","72","D","10","D","371","D","3","D","","A","","A","","A","","A","","A","371","D","371","D","371","D","","A","","A","","A","","A","","A","D","","A","2016","D","TOY"
"20193","04090813","26","0","5","01","D","105","D","2016","D","","A","39","D","06","D","596","D","3","D","","A","13000","D","","A","","A","","A","596","D","596","D","596","D","","A","","A","","A","","A","","A","D","","A","2016","D","CHE"
"20193","04091683","26","0","5","01","D","105","D","2017","D","","A","24","D","07","D","240","D","3","D","","A","","A","1000","D","","A","","A","240","D","240","D","240","D","","A","","A","","A","1000","D","","A","D","","A","2017","D","HON"
"20193","04091713","16","0","5","01","D","105","D","2017","D","","A","48","D","10","D","189","D","3","D","","A","","A","5000","D","","A","","A","189","D","189","D","189","D","","A","","A","","A","5000","D","","A","D","","A","2017","D","TOY"
"20193","04091813","10","0","1","01","D","105","D","2019","D","","A","48","D","07","D","457","D","3","D","","A","10000","D","2000","D","","A","","A","","A","","A","457","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","JEE"
"20193","04092293","11","0","5","01","D","105","D","2017","D","","A","39","D","08","D","550","D","3","D","","A","","C","","A","","A","","A","550","D","550","D","550","D","","A","","A","","A","","A","","A","D","","A","2017","D","FOR"
"20193","04092383","15","0","5","01","D","105","D","2019","D","","A","36","D","05","D","499","D","3","D","","A","","A","","A","","A","","A","499","D","499","D","499","D","","A","","A","","A","","A","","A","D","","A","2019","D","BMW"
"20193","04092383","16","0","5","02","D","105","D","2017","D","","A","36","D","07","D","409","D","3","D","","A","","A","","A","","A","","A","409","D","409","D","409","D","","A","","A","","A","","A","","A","D","","A","2017","D","BMW"
"20193","04092473","18","0","5","01","D","105","D","2017","D","","A","","C","08","F","","C","3","D","","A","","A","","A","","A","","A","350","F","350","F","350","F","","A","","A","","A","","A","","A","D","","A","2018","F","MRB"
"20193","04092483","18","0","5","01","D","105","D","2016","D","","A","36","D","08","D","432","D","3","D","","A","","A","","A","","A","","A","432","D","432","D","432","D","","A","","A","","A","","A","","A","D","","A","2017","D","TOY"
"20193","04092633","8","0","1","01","D","105","D","2019","D","","A","","C","07","D","550","D","3","D","","A","4000","F","","A","","A","","A","","A","","A","550","D","","A","","A","","A","","A","","A","D","","A","2019","D","CHR"
"20193","04093223","12","0","5","01","D","105","D","2018","D","","A","36","D","10","D","290","D","3","D","","A","","A","1000","D","","A","","A","290","D","290","D","290","D","","A","","A","","A","1000","D","","A","D","","A","2018","D","HYU"
"20193","04093873","13","0","5","01","D","105","D","2017","D","","A","24","D","01","D","320","D","3","D","","A","","A","","A","","A","","A","320","D","320","D","320","D","","A","","A","","A","","A","","A","D","","A","2017","D","MIN"
"20193","04093873","14","0","5","02","D","105","D","2018","D","","A","24","D","08","D","670","D","3","D","","A","","A","","A","","A","","A","670","D","670","D","670","D","","A","","A","","A","","A","","A","D","","A","2018","D","MIN"
"20193","04094023","13","0","5","01","D","105","D","2017","D","","A","36","D","07","D","470","D","3","D","","A","","C","","A","","A","","A","470","D","470","D","470","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20193","04094023","14","0","5","02","D","105","D","2018","D","","A","36","D","03","D","316","D","3","D","","A","","C","","A","","A","","A","316","D","316","D","316","D","","A","","A","","A","","A","","A","D","","A","2018","D","FOR"
"20193","04094173","12","0","5","01","D","105","D","2017","D","","A","36","D","08","F","246","D","3","D","","A","","A","","A","","A","","A","246","D","246","D","246","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20193","04095313","29","0","5","01","D","105","D","2017","D","","A","36","D","04","D","334","D","3","D","","A","500","D","2000","D","","A","","A","334","D","334","D","334","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","TOY"
"20193","04095443","16","0","5","01","D","105","D","2017","D","","A","36","D","08","D","1030","D","3","D","","A","","A","2000","D","","A","07","D","1030","D","1030","D","1030","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","AUD"
"20193","04095443","17","0","5","02","D","105","D","2017","D","","A","39","D","09","D","890","D","3","D","","A","","A","2000","D","","A","07","D","890","D","890","D","890","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","NIS"
"20193","04095443","18","0","1","03","D","105","D","2019","D","","A","36","D","08","D","1000","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2019","D","AUD"
"20193","04095443","19","0","1","04","D","105","D","2019","D","","A","36","D","08","D","839","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2019","D","BMW"
"20193","04095733","21","0","5","01","D","105","D","2018","D","","A","36","D","04","D","250","D","3","D","","A","","C","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20193","04096953","19","0","5","01","D","105","D","2018","D","","A","36","D","07","D","254","D","3","D","","A","","A","10000","D","","A","","A","254","D","254","D","254","D","","A","","A","","A","10000","D","","A","D","","A","2017","D","TOY"
"20193","04097083","10","0","1","01","D","105","D","2018","D","","A","36","D","03","D","250","D","3","D","","A","1500","D","2000","D","","A","","A","250","D","250","D","250","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","HON"
"20193","04097083","11","0","1","02","D","105","D","2019","D","","A","36","D","03","D","325","D","3","D","","A","","A","1500","D","","A","","A","325","D","325","D","325","D","","A","","A","","A","1500","D","","A","D","","A","2019","D","HYU"
"20193","04097203","13","0","5","01","D","105","D","2017","D","","A","36","D","10","D","89","D","3","D","","A","","C","4000","D","","A","","A","89","D","89","D","89","D","","A","","A","","A","4000","D","","A","D","","A","2017","D","HYU"
"20193","04097963","16","0","5","01","D","105","D","2017","D","","A","36","D","04","D","245","D","3","D","","A","1000","D","940","D","","A","","A","245","D","245","D","245","D","","A","","A","","A","940","D","","A","D","","A","2017","D","CHE"
"20193","04098473","13","0","5","01","D","105","D","2017","D","","A","60","D","05","D","500","D","3","D","","A","","C","","A","","A","","A","500","D","500","D","500","D","","A","","A","","A","","A","","A","D","","A","2017","D","TOY"
"20193","04099043","5","0","5","01","D","105","D","2017","D","","A","36","D","06","D","276","D","3","D","","A","","A","2000","D","","A","","A","276","D","276","D","276","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","KIA"
"20193","04099613","18","0","5","01","D","105","D","2018","D","","A","36","D","08","D","","C","3","D","","A","","A","","A","","A","","A","890","F","890","F","890","F","","A","","A","","A","","A","","A","D","","A","2018","D","JEE"
"20193","04100053","10","0","1","01","D","105","D","2018","D","","A","36","D","07","D","345","D","3","D","","A","700","D","3000","D","","A","","A","345","D","345","D","345","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","HYU"
"20193","04100523","21","0","5","01","D","105","D","2017","D","","A","36","D","09","D","318","D","3","D","","A","","A","","A","","A","","A","318","D","318","D","318","D","","A","","A","","A","","A","","A","D","","A","2017","D","FOR"
"20193","04101093","27","0","5","01","D","105","D","2018","D","","A","36","D","07","D","300","D","3","D","","A","","A","13000","D","","A","","A","300","D","300","D","300","D","6","D","6","D","6","D","13000","D","","A","D","","A","2018","D","FOR"
"20193","04101183","31","0","5","01","D","105","D","2019","D","","A","12","D","03","D","307","D","3","D","","A","","A","","A","","A","","A","307","D","307","D","307","D","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20193","04101473","14","0","5","01","D","105","D","2017","D","","A","36","D","06","D","589","D","3","D","","A","","A","","A","","A","","A","589","D","589","D","589","D","","A","","A","","A","","A","","A","D","","A","2017","D","NIS"
"20193","04101783","5","0","1","01","D","105","D","2017","D","","A","36","D","04","D","342","D","3","D","","A","","A","2000","D","","A","","A","342","D","342","D","342","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","JEE"
"20193","04101963","39","0","5","01","D","105","D","2018","D","","A","36","D","06","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20193","04103013","15","0","5","01","D","105","D","2017","D","","A","36","D","05","D","368","D","3","D","","A","","A","500","D","","A","","A","368","D","368","D","368","D","","A","","A","","A","500","D","","A","D","","A","2017","D","JEE"
"20193","04103013","16","0","5","02","D","105","D","2017","D","","A","36","D","11","D","389","D","3","D","","A","","A","500","D","","A","","A","389","D","389","D","389","D","","A","","A","","A","500","D","","A","D","","A","2017","D","JEE"
"20193","04103013","17","0","5","03","D","105","D","2017","D","","A","36","D","11","D","164","D","3","D","","A","6000","D","","A","","A","","A","164","D","164","D","164","D","","A","","A","","A","","A","","A","D","","A","2017","D","HON"
"20193","04103093","50","0","5","01","D","105","D","2018","D","","A","36","D","09","D","400","D","3","D","","A","","A","3000","D","","A","","A","400","D","400","D","400","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","NIS"
"20193","04103493","10","0","5","01","D","105","D","2018","D","","A","36","D","08","D","340","D","3","D","","A","4500","D","","A","","A","","A","340","D","340","D","340","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20193","04104423","57","0","5","01","D","105","D","2016","D","","A","36","D","11","D","600","D","3","D","","A","","A","","A","","A","","A","600","D","600","D","600","D","","A","","A","","A","","A","","A","D","","A","2016","D","BMW"
"20193","04104943","16","0","5","01","D","105","D","2017","D","","A","36","D","06","D","242","D","3","D","","A","","A","2000","D","","A","","A","242","D","242","D","242","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","HON"
